0.58032,0.58541,0.56829,0.57127,0.5885,0.58032,0.58032,0.57127,0.61616,0.58032,0.56829,0.5885,0.58541,0.59683,0.57127,0.60532,0.5885,0.57127,0.58541,0.58438,0.56829,0.58438,0.58032,0.58032,0.5663,0.58032,0.56829,0.57227,0.72021,0.58032,0.58032,0.58541,0.60532,0.6118,0.6118,0.58133,0.58438,0.57227,0.57227,0.58541,0.5663,0.57227,0.5663,0.58438,0.58032,0.57227,0.57127,0.58032,0.58541,0.57227,0.5663,0.56829,0.58541,0.72021,0.5663,0.58541,0.59683,0.5885,0.6118,0.57227,0.58541,0.58032,0.72021,0.58438,0.59683,0.5663,0.56829,0.57227,0.58541,0.60532,0.58032,0.58032,0.58032,0.58032,0.58541,0.57227,0.57127,0.57227,0.6118,0.5885,0.59683,0.5663,0.57227,0.6118,0.57227,0.58133,0.5885,0.58032,0.58032,0.58032,0.58133,0.58032,0.57227,0.58032,0.56829,0.59683,0.5663,0.57127,0.56829,0.58032
-0.0090503,0.0020627,0.087792,-0.0098606,0.058175,0.025003,0.025003,-0.0098606,0.085704,-0.0090503,0.087792,0.058175,0.0020627,0.054539,-0.0098606,0.028707,0.058175,-0.0098606,0.0020627,0.091009,0.087792,0.091009,-0.0090503,-0.0090503,0.059845,0.025003,0.087792,-0.022363,-0.015767,0.025003,0.025003,0.0020627,0.028707,0.27684,0.27684,0.037032,0.091009,-0.022363,0.0040053,0.0020627,0.059845,0.0040053,0.059845,0.091009,0.025003,-0.022363,-0.0098606,-0.0090503,0.0020627,0.0040053,0.059845,0.087792,0.0020627,-0.015767,0.059845,0.0020627,0.054539,0.058175,0.27684,0.0040053,0.0020627,-0.0090503,-0.015767,0.091009,0.054539,0.059845,0.087792,-0.022363,0.0020627,0.028707,0.025003,0.025003,0.025003,0.025003,0.0020627,-0.022363,-0.0098606,-0.022363,0.27684,0.058175,0.054539,0.059845,-0.022363,0.27684,-0.022363,0.037032,0.058175,0.025003,0.025003,-0.0090503,0.037032,-0.0090503,-0.022363,0.025003,0.087792,0.054539,0.059845,-0.0098606,0.087792,-0.0090503
0.058279,0.063615,-0.027749,0,-0.038602,0.11257,0.11257,0,0.10806,0.058279,-0.027749,-0.038602,0.063615,0.1115,0,-0.064785,-0.038602,0,0.063615,-0.039204,-0.027749,-0.039204,0.058279,0.058279,-0.033106,0.11257,-0.027749,-0.002982,0.066043,0.11257,0.11257,0.063615,-0.064785,0.21419,0.21419,-0.023796,-0.039204,-0.002982,0.088583,0.063615,-0.033106,0.088583,-0.033106,-0.039204,0.11257,-0.002982,0,0.058279,0.063615,0.088583,-0.033106,-0.027749,0.063615,0.066043,-0.033106,0.063615,0.1115,-0.038602,0.21419,0.088583,0.063615,0.058279,0.066043,-0.039204,0.1115,-0.033106,-0.027749,-0.002982,0.063615,-0.064785,0.11257,0.11257,0.11257,0.11257,0.063615,-0.002982,0,-0.002982,0.21419,-0.038602,0.1115,-0.033106,-0.002982,0.21419,-0.002982,-0.023796,-0.038602,0.11257,0.11257,0.058279,-0.023796,0.058279,-0.002982,0.11257,-0.027749,0.1115,-0.033106,0,-0.027749,0.058279
0.18263,0.045243,0.085432,-0.001988,0.011508,0.019691,0.019691,-0.001988,-0.030749,0.18263,0.085432,0.011508,0.045243,-0.030531,-0.001988,0.034426,0.011508,-0.001988,0.045243,0.032875,0.085432,0.032875,0.18263,0.18263,0.029477,0.019691,0.085432,0.065185,0.016172,0.019691,0.019691,0.045243,0.034426,0.041922,0.041922,0.012346,0.032875,0.065185,-0.014727,0.045243,0.029477,-0.014727,0.029477,0.032875,0.019691,0.065185,-0.001988,0.18263,0.045243,-0.014727,0.029477,0.085432,0.045243,0.016172,0.029477,0.045243,-0.030531,0.011508,0.041922,-0.014727,0.045243,0.18263,0.016172,0.032875,-0.030531,0.029477,0.085432,0.065185,0.045243,0.034426,0.019691,0.019691,0.019691,0.019691,0.045243,0.065185,-0.001988,0.065185,0.041922,0.011508,-0.030531,0.029477,0.065185,0.041922,0.065185,0.012346,0.011508,0.019691,0.019691,0.18263,0.012346,0.18263,0.065185,0.019691,0.085432,-0.030531,0.029477,-0.001988,0.085432,0.18263
-0.070023,-0.04671,-0.077983,0.026621,0.032081,-0.076834,-0.076834,0.026621,0.13828,-0.070023,-0.077983,0.032081,-0.04671,-0.021568,0.026621,-0.01268,0.032081,0.026621,-0.04671,0.14386,-0.077983,0.14386,-0.070023,-0.070023,-0.056003,-0.076834,-0.077983,-0.037255,-0.010561,-0.076834,-0.076834,-0.04671,-0.01268,-0.01707,-0.01707,-0.048139,0.14386,-0.037255,-0.028954,-0.04671,-0.056003,-0.028954,-0.056003,0.14386,-0.076834,-0.037255,0.026621,-0.070023,-0.04671,-0.028954,-0.056003,-0.077983,-0.04671,-0.010561,-0.056003,-0.04671,-0.021568,0.032081,-0.01707,-0.028954,-0.04671,-0.070023,-0.010561,0.14386,-0.021568,-0.056003,-0.077983,-0.037255,-0.04671,-0.01268,-0.076834,-0.076834,-0.076834,-0.076834,-0.04671,-0.037255,0.026621,-0.037255,-0.01707,0.032081,-0.021568,-0.056003,-0.037255,-0.01707,-0.037255,-0.048139,0.032081,-0.076834,-0.076834,-0.070023,-0.048139,-0.070023,-0.037255,-0.076834,-0.077983,-0.021568,-0.056003,0.026621,-0.077983,-0.070023
0.039154,0.14961,0.19896,0.089577,0.0020702,0.046945,0.046945,0.089577,0.060468,0.039154,0.19896,0.0020702,0.14961,0.0053003,0.089577,0.044871,0.0020702,0.089577,0.14961,-0.022972,0.19896,-0.022972,0.039154,0.039154,0.090964,0.046945,0.19896,0.022464,0.078019,0.046945,0.046945,0.14961,0.044871,-0.026393,-0.026393,0.10776,-0.022972,0.022464,0.19212,0.14961,0.090964,0.19212,0.090964,-0.022972,0.046945,0.022464,0.089577,0.039154,0.14961,0.19212,0.090964,0.19896,0.14961,0.078019,0.090964,0.14961,0.0053003,0.0020702,-0.026393,0.19212,0.14961,0.039154,0.078019,-0.022972,0.0053003,0.090964,0.19896,0.022464,0.14961,0.044871,0.046945,0.046945,0.046945,0.046945,0.14961,0.022464,0.089577,0.022464,-0.026393,0.0020702,0.0053003,0.090964,0.022464,-0.026393,0.022464,0.10776,0.0020702,0.046945,0.046945,0.039154,0.10776,0.039154,0.022464,0.046945,0.19896,0.0053003,0.090964,0.089577,0.19896,0.039154
0.055987,0.015666,0.025391,0.06848,-0.042381,0.043591,0.043591,0.06848,-0.051825,0.055987,0.025391,-0.042381,0.015666,0.15338,0.06848,0.067621,-0.042381,0.06848,0.015666,-0.033536,0.025391,-0.033536,0.055987,0.055987,0.019105,0.043591,0.025391,0.025627,0.096393,0.043591,0.043591,0.015666,0.067621,-0.041522,-0.041522,0.14021,-0.033536,0.025627,0.094587,0.015666,0.019105,0.094587,0.019105,-0.033536,0.043591,0.025627,0.06848,0.055987,0.015666,0.094587,0.019105,0.025391,0.015666,0.096393,0.019105,0.015666,0.15338,-0.042381,-0.041522,0.094587,0.015666,0.055987,0.096393,-0.033536,0.15338,0.019105,0.025391,0.025627,0.015666,0.067621,0.043591,0.043591,0.043591,0.043591,0.015666,0.025627,0.06848,0.025627,-0.041522,-0.042381,0.15338,0.019105,0.025627,-0.041522,0.025627,0.14021,-0.042381,0.043591,0.043591,0.055987,0.14021,0.055987,0.025627,0.043591,0.025391,0.15338,0.019105,0.06848,0.025391,0.055987
-0.0080563,-0.027868,0.19609,-0.049671,0.0041405,0.020751,0.020751,-0.049671,0.048281,-0.0080563,0.19609,0.0041405,-0.027868,0.02708,-0.049671,0.014151,0.0041405,-0.049671,-0.027868,0.049649,0.19609,0.049649,-0.0080563,-0.0080563,0.053174,0.020751,0.19609,-0.033568,0.054292,0.020751,0.020751,-0.027868,0.014151,0.21419,0.21419,-0.009069,0.049649,-0.033568,-0.02802,-0.027868,0.053174,-0.02802,0.053174,0.049649,0.020751,-0.033568,-0.049671,-0.0080563,-0.027868,-0.02802,0.053174,0.19609,-0.027868,0.054292,0.053174,-0.027868,0.02708,0.0041405,0.21419,-0.02802,-0.027868,-0.0080563,0.054292,0.049649,0.02708,0.053174,0.19609,-0.033568,-0.027868,0.014151,0.020751,0.020751,0.020751,0.020751,-0.027868,-0.033568,-0.049671,-0.033568,0.21419,0.0041405,0.02708,0.053174,-0.033568,0.21419,-0.033568,-0.009069,0.0041405,0.020751,0.020751,-0.0080563,-0.009069,-0.0080563,-0.033568,0.020751,0.19609,0.02708,0.053174,-0.049671,0.19609,-0.0080563
0.07105,-0.009136,0.13875,-0.010829,0.058175,0.066358,0.066358,-0.010829,-0.012963,0.07105,0.13875,0.058175,-0.009136,-0.045041,-0.010829,0.056719,0.058175,-0.010829,-0.009136,-0.0040608,0.13875,-0.0040608,0.07105,0.07105,-0.0058585,0.066358,0.13875,0.42774,0.13476,0.066358,0.066358,-0.009136,0.056719,0.0021632,0.0021632,-0.008075,-0.0040608,0.42774,-0.033568,-0.009136,-0.0058585,-0.033568,-0.0058585,-0.0040608,0.066358,0.42774,-0.010829,0.07105,-0.009136,-0.033568,-0.0058585,0.13875,-0.009136,0.13476,-0.0058585,-0.009136,-0.045041,0.058175,0.0021632,-0.033568,-0.009136,0.07105,0.13476,-0.0040608,-0.045041,-0.0058585,0.13875,0.42774,-0.009136,0.056719,0.066358,0.066358,0.066358,0.066358,-0.009136,0.42774,-0.010829,0.42774,0.0021632,0.058175,-0.045041,-0.0058585,0.42774,0.0021632,0.42774,-0.008075,0.058175,0.066358,0.066358,0.07105,-0.008075,0.07105,0.42774,0.066358,0.13875,-0.045041,-0.0058585,-0.010829,0.13875,0.07105
0.17552,0.052044,0.20621,0.073082,0.088119,0.082919,0.082919,0.073082,0.013366,0.17552,0.20621,0.088119,0.052044,0.051014,0.073082,0.05194,0.088119,0.073082,0.052044,0.044012,0.20621,0.044012,0.17552,0.17552,0.08742,0.082919,0.20621,0.079106,-0.056968,0.082919,0.082919,0.052044,0.05194,-0.0021632,-0.0021632,0.053834,0.044012,0.079106,0.13607,0.052044,0.08742,0.13607,0.08742,0.044012,0.082919,0.079106,0.073082,0.17552,0.052044,0.13607,0.08742,0.20621,0.052044,-0.056968,0.08742,0.052044,0.051014,0.088119,-0.0021632,0.13607,0.052044,0.17552,-0.056968,0.044012,0.051014,0.08742,0.20621,0.079106,0.052044,0.05194,0.082919,0.082919,0.082919,0.082919,0.052044,0.079106,0.073082,0.079106,-0.0021632,0.088119,0.051014,0.08742,0.079106,-0.0021632,0.079106,0.053834,0.088119,0.082919,0.082919,0.17552,0.053834,0.17552,0.079106,0.082919,0.20621,0.051014,0.08742,0.073082,0.20621,0.17552
